Date,Time,URL,Content,Date_2,Author,Tweet_Text,Spam_Ham
,,,"if watching in 2015 subscribe to <span class=""proflinkWrapper""><span class=""proflinkPrefix"">+</span><a class=""proflink"" href=""https://plus.google.com/104999962146104962510"" oid=""104999962146104962510"">SuperMarioLogan</a></span> ﻿",2015-03-08T21:22:08.901,JS Scott,,spam
,,,Check out this playlist on YouTube:﻿,2015-03-05T10:52:51.062,Marcus Wilkes,,spam
,,,Like this comment if you still jam out to this song after 4 years ﻿,2015-03-03T21:02:26.389,JuniorVlogz,,spam
,,,subscribe﻿,2015-03-03T20:32:54.736,Олег Хижняк,,spam
,,,Check out this video on YouTube:﻿,2015-03-01T16:53:54.318,Amber Wentworth,,spam
,,,this video has 800+m views<br />and the channel got 3m subscribers﻿,2015-03-01T11:29:19.167,Jephone Cañas,,spam
,,,Check out this video on YouTube:﻿,2015-03-01T05:13:01.606,Aye Thiri Paing,,spam
,,,subscribe to my chanell﻿,2015-03-01T01:10:37.298,santi1525 deadzone,,spam
,,,los invito a subscribirse a mi canal ﻿,2015-03-01T01:10:10.98,santi1525 deadzone,,spam
,,,Check out this video on YouTube:﻿,2015-02-28T22:00:56.179,Johanna Sarmiento,,spam
,,,Check out this playlist on YouTube:﻿,2015-02-28T21:01:42.15,allen webb,,spam
,,,Check out this video on YouTube:opponents mm <br /><br /><br /><br />--•[••••=====++¥¥£££<br />﻿,2015-02-27T02:20:40.987,Kawiana Lewis,,spam
,,,Check out this video on YouTube:<br /><br />﻿,2015-02-23T00:37:24.817,Jarelys Mellado,,spam
,,,"At 500 subscribers i&#39;m sky diving help me reach my goal &lt;3<br />Trust me, i&#39;m a doctor.  :)﻿",2015-02-21T06:19:03.549,Sid,,spam
,,,Check out this video on YouTube:﻿,2015-02-21T06:12:04.347,Hamad Alhashash,,spam
,,,Check out this video on YouTube:﻿,2015-02-20T16:23:25.378,Pablo Cantellano,,spam
,,,Check out this video on YouTube:﻿,2015-02-20T01:54:39.93,Lotoya Bolan,,spam
,,,Check out this playlist on YouTube:﻿,2015-02-20T01:53:33.412,Lotoya Bolan,,spam
,,,Check out this playlist on YouTube:﻿,2015-02-20T01:30:11.826,Fernando Luis Vega martinez,,spam
,,,Check out this video on YouTube:﻿,2015-02-18T17:45:43.182,alanluna3,,spam
,,,"<a href=""https://m.freemyapps.com/share/url/505b0232"">https://m.freemyapps.com/share/url/505b0232</a>﻿",2015-02-17T04:25:01.94,‫جوجو جوجو‬‎,,spam
,,,Check out this video on YouTube:﻿,2015-02-16T16:21:37.901,michael orton,,spam
,,,"Need money ? check my channel and subscribe,soon will post how to get it )﻿",2015-02-15T21:19:55.06,Vitaly Denisovs,,spam
,,,Check out this playlist on YouTube:﻿,2015-02-12T02:30:08.801,PatrickMcCrowell,,spam
,,,Like this comment for no reason.﻿,2015-02-12T01:14:44.306,Happy Panda,,spam
,,,"Youtube comments in a nut shell:<br /><br />.First<br />.301 club<br />.Skip to <a href=""http://www.youtube.com/watch?v=KQ6zr6kCPj8&amp;t=3m57s"">3:57</a> and close your eyes<br />.Advertisements<br />.like this comment for no reason<br />.Christianity arguements<br />.Other religious arguements<br />.Console wars<br />.#PCMASTERACE<br />.Trolls<br />.&quot;How is there 1 million views on the this video if theres online 10 people on earth/<br />.Complaints<br />.Pewdiepie fangirls<br />.Minecraft scrubs<br />./r/MontageParodies<br /><br /><br />AND ANY OTHER SHIT!!﻿",2015-02-10T19:48:56.558,TheLjc808,,spam
,,,Check out this playlist on YouTube:﻿,2015-02-10T07:33:49.035,Adyel Rodriguez,,spam
,,,Check out this video on YouTube:﻿,2015-02-08T05:34:28.216,Victoria Morales,,spam
,,,Please become my first subscriber.  Thank you.﻿,2015-02-05T01:47:19.97,George Smith,,spam
,,,Can i get views and subscribers for no reason? 😅﻿,2015-02-04T11:47:27.653,Filthy BarDown,,spam
,,,Check out this video on YouTube:﻿,2015-02-04T10:23:50.394,Helperitza,,spam
,,,Check out this video on YouTube:﻿,2015-02-03T21:44:11.74,jose delacruz,,spam
,,,Hello from Russia comes to the channel subscribe﻿,2015-02-01T15:51:59.518,алексей алгаев,,spam
,,,"Check out my dance videos!! You won&#39;t be disappointed!! <a rel=""nofollow"" class=""ot-hashtag"" href=""https://plus.google.com/s/%23KingLoTheDancer"">#KingLoTheDancer</a>﻿",2015-02-01T05:48:32.623,KingLoTheDancer,,spam
,,,Men stop being naive idiots believing in love and believing that women actually respect you.  Want a more fulfilling drama fee life? Check out MGTOW. There are many channels here on YouTube that you can chose from which will give you all the information needed. (Caution: Not for men who enjoy being disposable providers of utility)﻿,2015-01-31T23:42:34.531,Vivid Phantasm,,spam
,,,pleas subscribe on me for ps4 games video <br /><i>______________________________</i><br />if you have som tips so contact me on kik or skype<br /><i>______________________________</i><br />Kik: pander26<br />Skype: sander.nicolaysen2<br /><i>______________________</i><br />pleas subscribe on me and Kashoo Gaming﻿,2015-01-31T20:56:05.396,XxNorwegianELITEGaming xX,,spam
,,,Check out this playlist on YouTube:﻿,2015-01-30T16:48:13.985,Sandy Torres,,spam
,,,Check out this video on YouTube:﻿,2015-01-28T16:29:16.993,ann anne,,spam
,,,Check out this playlist on YouTube:👿👳👳👳👳👳﻿,2015-01-27T13:23:56.061,ampai gmuer,,spam
,,,Check out this video on YouTube:الإعلانات<br /><br /><br /><br /><br /><br />لل﻿,2015-01-27T09:43:48.741,sahir omran,,spam
,,,🚨🚨🚨🚨🚨🚨🚨🚨🚨🚨🚨🚨🚨🚨🚨🚨<br />NOW THAT I HAVE YOUR ATTENTION!!! 🚨🚨🚨🚨🚨🚨🚨🚨🚨🚨🚨🚨🚨🚨🚨🚨SUBSCRIBE TO MY CHANNEL!!!<br />🚨🚨🚨🚨🚨🚨🚨🚨🚨🚨🚨🚨🚨🚨🚨🚨<br />GRACIAS!💋<br />🚨🚨🚨🚨🚨🚨🚨🚨🚨🚨🚨﻿,2015-01-27T01:53:24.95,Mizz swagger,,spam
,,,Check out this video on YouTube:﻿,2015-01-26T18:27:00.309,Eric Carbajal,,spam
,,,Check out this video on YouTube:﻿,2015-01-25T20:57:46.039,Rafael Diaz Jr,,spam
,,,Check out this video on YouTube:﻿,2015-01-25T20:56:06.533,Rafael Diaz Jr,,spam
,,,Check out this video on YouTube:﻿,2015-01-23T21:44:55.558,James Wolf,,spam
,,,"<a href=""https://m.freemyapps.com/share/url/10b35481"">https://m.freemyapps.com/share/url/10b35481</a>﻿",2015-01-22T23:31:42.316,Ioan Meruta,,spam
,,,Check out this video on YouTube:﻿,2015-01-22T02:08:41.056,Ruben Aviles,,spam
,,,Check out this playlist on YouTube:a﻿,2015-01-20T19:21:30.191,monique graham,,spam
,,,Check out this video on YouTube:﻿,2015-01-20T15:02:17.552,sarah-ann erasmus,,spam
,,,Check out this playlist on YouTube:hbbhhhgh﻿,2015-01-19T05:53:12.118,Priscilla Sipinga,,spam
,,,Check out this playlist on YouTube:﻿,2015-01-19T00:40:40.097,Lindsay Reynolds,,spam
,,,LIKE AND SUBSCRIB IF YOU WATCH IN 2015 ;)﻿,2015-01-17T20:26:39.026,SuperPanic3,,spam
,,,Check out this video on YouTube:﻿,2015-01-15T23:43:37.589,chuvi cc1800,,spam
,,,Check out this video on YouTube:hjalp﻿,2015-01-13T17:35:36.999,Marie Joof,,spam
,,,Check out this video on YouTube:﻿,2015-01-12T06:06:06.398,‫غاردينا خالد‬‎,,spam
,,,Check out this video on YouTube:﻿,2015-01-11T03:51:21.565,Heath D,,spam
,,,Check out this video on YouTube:﻿,2015-01-10T22:00:57.333,‫مريم الهندي‬‎,,spam
,,,Check out this video on YouTube:﻿,2015-01-10T22:00:55.762,‫مريم الهندي‬‎,,spam
,,,Check out this video on YouTube:﻿,2015-01-10T18:17:21.145,Sophie Flores,,spam
,,,Check out this video on YouTube:﻿,2015-01-09T03:44:56.996,rbsully,,spam
,,,Check out this video on YouTube:Qq﻿,2015-01-08T16:16:52.163,jessie J,,spam
,,,Check out this video on YouTube:﻿,2015-01-06T05:53:18.14,Anne Marie Chavez,,spam
,,,"<a href=""http://www.gofundme.com/Helpmypitbull"">http://www.gofundme.com/Helpmypitbull</a> Can you please donate to help my pitbull PLEASE!!! I just need 50 dollars to take it to the vet!!!﻿",2015-01-05T21:33:38.426,BMB Beats,,spam
,,,Check out this video on YouTube:﻿,2015-01-04T15:42:24.811,stupittmoran,,spam
,,,Check out this video on YouTube:﻿,2015-01-03T19:28:51.794,Gu Sw,,spam
,,,Dear friends please subscribe to my channel I will be very glad to see You virucide ;-)﻿,2015-01-01T21:16:37.765,On the Positive,,spam
,,,Check out this video on YouTube:﻿,2015-01-01T04:41:31.104,Darleen Tran,,spam
,,,Check out this video on YouTube:﻿,2014-12-26T12:21:05.108,Anna Louise Puzon,,spam
,,,Subscribe to my channel <br />Tweet &amp; Follow me on twitter //therealterrell_ <br />And I will follow you back 👀﻿,2014-12-26T11:17:56.976,Simply Terrell,,spam
,,,want a sub? tell me about your channel and i will subscribe (with a couple exceptions)﻿,2014-12-25T19:52:25.333,Desert Loner,,spam
,,,Check out this playlist on YouTube:﻿,2014-12-25T19:20:32.982,Beatriz A York,,spam
,,,Subscribe I&#39;ll subscribe back﻿,2014-12-23T01:50:41.928,Cora Whatley,,spam
,,,Check out this playlist on YouTube:﻿,2014-12-22T11:51:16.881,Shanu Dias,,spam
,,,Check out this playlist on YouTube:pl﻿,2014-12-22T04:56:24.257,Will Smith,,spam
,,,Check out this video on YouTube:﻿,2014-12-21T06:07:48.379,Aaa Bbb,,spam
,,,Check out this video on YouTube:﻿,2014-12-20T05:03:42.146,orcou,,spam
,,,Check out this video on YouTube:﻿,2014-12-19T17:00:34.759,Ari Kip,,spam
,,,Check out this video on YouTube:lo﻿,2014-12-18T22:33:26.485,Kassidy Norris,,spam
,,,Check out this video on YouTube﻿,2014-12-17T15:37:12.685,Janja Kmetič,,spam
,,,Check out this video on YouTube:﻿,2014-12-17T02:33:31.397,AUSENCIO garrido,,spam
,,,Check out this video on YouTube: I ﻿,2014-12-12T08:50:18.674,Jesse Basurto,,spam
,,,Check out this video on YouTube:﻿,2014-12-10T16:53:09.604,Ben Smith,,spam
,,,subscribe to my channel yo - DJ Feelz﻿,2014-12-10T16:28:43.637,Tyler Jackson,,spam
,,,Hey guys subscribe to my chanel and i will subscribe back and like all your vids :)<br /><br />﻿,2014-12-09T05:35:45.812,Edgar's Finest,,spam
,,,Check out this video on YouTube:﻿,2014-12-07T06:40:55.233,LegacyStarz OS,,spam
,,,Check out this video on YouTube:﻿,2014-12-06T19:45:01.381,caitlyn keffer,,spam
,,,White people are going extinct for more information subscribe to my channel or search for videos on &quot;white genocide&quot;  thank you﻿,2014-12-05T22:52:29.316,DERRICK HANFORD,,spam
,,,Check out this video on YouTube:﻿,2014-12-05T03:58:16.03,omar tellez,,spam
,,,Check out this video on YouTube:﻿,2014-12-04T01:31:02.296,tchangkou,,spam
,,,Check out this video on YouTube:..🌈🌈🌈﻿,2014-11-29T05:53:19.584,Tan Jia Min,,spam
,,,subscribers please`﻿,2014-11-25T16:15:50.566,GORHD/TV Studio,,spam
,,,Yo like what up this song is fricking beast anywon herd the see mee rollin or I woke up in a new Buggti check out nuketown rap I was shooting in it see my nice quick scoping things training for faze adoult freind sang I was at my freinds house doing it we just had the rap going and we were doing fun things ﻿,2014-11-11T18:01:00.198,Jaymes Michie,,spam
,,,hi everyone this is cool check out sexy and i know it﻿,2014-11-10T19:46:03.336,craftygirl20141,,spam
,,,"Check out our app to solve all your party/drunk problems! <br /><a href=""https://play.google.com/store/apps/details?id=vn.ibit.AppLocker&amp;hl=en"">https://play.google.com/store/apps/details?id=vn.ibit.AppLocker&amp;hl=en</a>﻿",2014-11-10T07:35:42.081,Sean B,,spam
,,,Check out this video on YouTube:it is a old track but it still bad﻿,2014-11-09T13:59:14.102,Malyka Mason,,spam
,,,Check out my youtube channel for cool beatboxing (:﻿,2014-11-08T05:52:20.157,Alex Despotovic,,spam
,,,Check out this video on YouTube:﻿,2014-11-06T01:23:03.262,2010shevy,,spam
,,,Hi everyone! Do you like music? Then why not check out my music channel. The LEXIS band will be uploading their own songs and covers soon so don&#39;t miss out. Please SUBSCRIBE too as it does help us out a lot. Just takes one click. -&gt;﻿,2014-11-04T20:26:48.03,OFFICIAL LEXIS,,spam
,,,SUBSCRIBE!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!﻿,2014-11-01T04:23:42.175,Hunter Scott,,spam
,,,Ummm... I just hit 1k subscribers. I make Minecraft videos. Help me out by checking me out?﻿,2014-10-31T02:49:34.017,Toan732,,spam
,,,SUP GUS THIS IS A VIDEO FOR PEOPLE WHO LOVES PARTY ROCK SO THANKS FOR WATCHING AND PLEASE SUBSCRIBE:)!!﻿,2014-10-29T15:28:53.402,Sami Nashawi,,spam
,,,Hey Guys Jaylan Here And I Just Wanted Everybody To Know if Yall Can Subscribe Please That Would Be Great! This Is My New Gaming Channel (Have Not Uploaded Yet)But I Will Upload If I Hit About 10 Subs Thank You :D﻿,2014-10-16T20:10:15.922,Por Phizer,,spam
,,,great l subscribe﻿,2014-10-16T00:50:14.327,Sebastian Garcia,,spam
,,,Check out this video on YouTube:jjiwajwkajajqjaubkm﻿,2014-10-15T19:57:29.498,krayziejcs,,spam
,,,Check out this video on YouTube:﻿,2014-10-12T03:13:00.872,Maria Martinez,,spam
,,,3m subscribers but look at the views its 700 million wtf :P﻿,2014-10-10T11:31:33.153,johnlord joaquino,,spam
,,,Check out this video on YouTube:﻿,2014-10-07T17:48:27.641,Rajnoor Bawa,,spam
,,,Check out my YouTube channel I can rap﻿,2014-10-05T01:41:04.984,James Marrin,,spam
,,,Check out this video on YouTube:﻿,2014-10-04T13:16:55.971,bebishyne alicdan,,spam
,,,Check out this video on YouTu﻿,2014-10-04T04:31:08.642,Brittany Tennyson,,spam
,,,"LMFAO is CRAZY DOPE!!! CHeck out my music on my channel if you have a minute, it would mean a lot. Much love!!﻿",2014-10-04T01:35:02.414,((A.B)),,spam
,,,Check out this video on YouTube:﻿,2014-10-02T15:00:43.724,xiaoying chen,,spam
,,,everyday i&#39;m subscribe﻿,2014-10-01T19:53:07.387,Guren - MKII,,spam
,,,man check out the raps on my channel im better rapper than these nigger fools﻿,2014-09-29T02:54:58.986,ＯＧＶＡＤＥＲ,,spam
,,,go check out our video﻿,2014-09-27T17:41:15.536,Whami inc.,,spam
,,,😼👍😏 Like This Comment 😏👍😼﻿,2014-09-19T17:47:37.826,ZeDesXiA AIliVe,,spam
,,,Check out this video on YouTube:﻿,2014-09-18T19:21:53.622,Alenaid Zeledon,,spam
,,,Subscribe﻿,2014-09-16T11:02:58.43,All Or Nothing AMV,,spam
,,,Check out this video on YouTube:<br />Looking for my wood pile...<br />Anyone seen it? Hmm?&#39;<br />How bout some pie now <br />Ladies?&#39;﻿,2014-09-13T11:35:51.066,Unknown Name (buddhist monkie),,spam
,,,"HAHAA THIS DANCE IS TIGHTTTT<br /><br />I know y&#39;all &quot;…ain&#39;t got time for MY demo man&quot;  but check out some of my stuff<br /><br />Slappers on slappers on bangers! Click that link below to peep game! ENJOY. <br /><br /><a href=""https://soundcloud.com/rocc-steady/wave-emoji-prod-by-nippylongbottom-cyber-punk"">https://soundcloud.com/rocc-steady/wave-emoji-prod-by-nippylongbottom-cyber-punk</a>﻿",2014-09-13T09:07:27.253,Hoye Boyz,,spam
,,,Check out my music niggas﻿,2014-09-10T03:52:22.309,lil jay,,spam
,,,Check out this video on YouTube:﻿,2014-09-04T15:24:31.78,mihir Sanjay,,spam
,,,Check out this funny video &quot;Cereal Box Knocks out Baby&quot; on my channel.﻿,2014-09-01T03:32:14.127,budhanmike,,spam
,,,Subscribe to me if u think &quot;swag&quot; is fucking stupid﻿,2014-08-31T16:39:30.472,Kikilaronk “Kiki” Loz,,spam
,,,Tuto to subscribe to my channel because you should sign up for 17 l please thank you I&#39;d do anything for you to sign up a lot of good video I usually do!﻿,2014-08-31T12:06:37.835,Dávvvid ツ,,spam
,,,Abomination! Subscribe if you agree :| party here in my channel. cool lights.﻿,2014-08-19T19:53:09.77,Ragnarok,,spam
,,,"Like this comment, guys i just started up a new channel if i can get 200 subscribers by tonight ill do a $20 paypal giveaway like this comment so your friends can see it or others and they can also be entered GO !!!﻿",2014-08-18T00:25:09.584,ViralVinesHD,,spam
,,,"Check out: My Hood Doh, by Flixter Nossnevs﻿",2014-08-12T15:44:16.615,Nossnevs SWEDEN,,spam
,,,Nezo and Ed<br />Like&amp;share this page on facebook please ﻿,2014-08-07T13:57:40.272,ZeroxAbood677,,spam
,,,"Hey I&#39;m a British youtuber!!<br />I upload Weekly!! <br />It would mean the world if you could subscribe!!<br />Thanks,Joyce!!<br />﻿",2014-08-04T13:27:47.451,RandomFuntime,,spam
,,,Subscribe to my channel !﻿,2014-08-03T22:28:17.61,footboxG,,spam
,,,"hi guys please check out my vids , i will promos to subscribe to you to﻿",2014-07-27T18:24:57.907,Henry Cousins,,spam
,,,Hey plz check out my music video. Thanks!! :-)﻿,2014-07-26T18:46:28.5,Lisa UKGirl,,spam
,,,Check the shit out on my channel<br /><br /><br />SUBSCRIBE YOU WILL LIKE IT﻿,2014-07-26T17:07:51.274,Mah Productions,,spam
,,,Good video﻿,2014-07-23T22:23:47.235,Renee Nelson,,ham
,,,very good song:)﻿,2014-07-23T13:19:09.247,t tatsuya,,ham
,,,every bady yust have a good time﻿,2014-07-23T11:57:11.271,Dávid Baranovič,,ham
,,, are  there  people who like  this shit? hahahahah :P<br />this isn&#39;t even real music.......... it&#39;s computer-based music.....<br />well done music industry.....﻿,2014-07-23T10:58:59.825,mariosergopao,,ham
,,,i love this song so much!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!﻿,2014-07-23T08:37:48.377,Devin Thornton,,ham
,,,No one makes me wanna party like LMFAO does... I just wanna rage every time one of these songs comes on. The only other band that does that is &quot;On the Rocks Inc.&quot; those kids know how to party﻿,2014-07-23T05:22:52.881,ItstheSauce92,,ham
,,,The best song ever!﻿,2014-07-22T19:53:51.238,Naga Berapi,,ham
,,,The best song ever!﻿,2014-07-22T19:53:49.636,Naga Berapi,,ham
,,,"check it out free stuff for watching videos and filling surveys<br /><br /><a href=""http://www.prizerebel.com/index.php?r=1446084"">http://www.prizerebel.com/index.php?r=1446084</a>﻿",2014-07-22T18:44:36.299,ownpear902,,spam
,,,Love your song makes me happy﻿,2014-07-22T18:38:37.217,kimberly dezan,,ham
,,,OOOOO SHUFFLLLLLLLLLLLLLLLLLLLLLLINNNNN﻿,2014-07-22T16:54:45.949,fulvio colace,,ham
,,,awesome﻿,2014-07-22T13:45:20.355,Salah DK,,ham
,,,I learned the shuffle because of them﻿,2014-07-22T13:22:54.111,Juan Martinez,,ham
,,,The best Song i saw ❤️❤️❤️❤️❤️❤️❤️❤️😍😍😍😍😍😍😍😘😘😘😘😘😘😘😘﻿,2014-07-22T12:52:36.698,Robotic Band,,ham
,,,watch this with sound off!﻿,2014-07-22T11:41:57.927,aXXeHackeR,,ham
,,,Looooooooove this song!!!!!!!!!:))))))﻿,2014-07-22T11:06:07.798,Ksenia Vladimirova,,ham
,,,EVERYONE PLEASE SUBSCRIBE TO MY CHANNEL OR CAN YOU ALL JUST GO LOOK AT MY VIDEOS ﻿,2014-07-22T10:04:05.755,ItsJoey Dash,,spam
,,,EVERYONE PLEASE SUBSCRIBE TO MY CHANNEL OR CAN YOU ALL JUST GO LOOK AT MY VIDEOS ﻿,2014-07-22T10:04:00.7,ItsJoey Dash,,spam
,,,EVERYONE PLEASE GO SUBSCRIBE TO MY CHANNEL OR JUST LOON AT MY VIDEOS﻿,2014-07-22T10:02:25.925,ItsJoey Dash,,spam
,,,Like this comment for no reason﻿,2014-07-22T04:20:37.489,Salty Croc,,spam
,,,love this song﻿,2014-07-22T00:26:50.82,Bob Orton,,ham
,,,this song is awesome. these guys are the best. love this video too its hilarious lol. im getting popular fast because i rap with meaning. thumbs up if you piss next to the water in the toilet so it doesnt make noise﻿,2014-07-21T22:25:54.048,LuckyMusiqLive,,spam
,,,HOW MANY THUMBS UP FOR LOUIS SAVING THE DAY!?!?﻿,2014-07-21T11:05:51.945,xXxPWND 420xXx,,spam
,,,NICE :3﻿,2014-07-21T04:24:24.585,Matheus Macedo,,ham
,,,+447935454150 lovely girl talk to me xxx﻿,,Lisa Wellas,,spam
,,,I always end up coming back to this song<br />﻿,2015-05-29T02:26:10.652,jason graham,,ham
,,,"my sister just received over 6,500 new <a rel=""nofollow"" class=""ot-hashtag"" href=""https://plus.google.com/s/%23active"">#active</a> youtube views Right now. The only thing she used was pimpmyviews. com﻿",,Ajkal Khan,,spam
,,,Cool﻿,2015-05-29T02:13:07.81,Dakota Taylor,,ham
,,,Hello I&#39;am from Palastine﻿,,Jihad Naser,,spam
,,,Wow this video almost has a billion views! Didn&#39;t know it was so popular ﻿,2015-05-29T01:27:30.36,Darrion Johnson,,ham
,,,Go check out my rapping video called Four Wheels please ❤️﻿,,kyeman13,,spam
,,,Almost 1 billion﻿,2015-05-29T00:41:22.426,Damax,,ham
,,,Aslamu Lykum... From Pakistan﻿,,Muhammad Asim Mansha,,spam
,,,Eminem is idol for very people in España and Mexico or Latinoamerica﻿,2015-05-28T23:23:41.231,JuanPa Rap,,ham
,,,Help me get 50 subs please ﻿,,Mjt12,,spam
,,,i love song :)﻿,2015-05-28T23:10:37.7,emily 13,,ham
,,,"Alright ladies, if you like this song, then check out John Rage.  He&#39;s a smoking hot rapper coming into the game.  He&#39;s not better than Eminem lyrically, but he&#39;s hotter. Hear some of his songs on my channel.﻿",,TheJohnRage,,spam
,,,The perfect example of abuse from husbands and the thing is I&#39;m a feminist so I definitely agree with this song and well...if I see this someone&#39;s going to die! Just sayin.﻿,2015-05-28T22:42:19.185,William Davis,,ham
,,,The boyfriend was Charlie from the TV show LOST ﻿,2015-05-28T22:21:26.037,Ashleigh_ Baise,,ham
,,,"<a href=""https://www.facebook.com/groups/100877300245414/"">https://www.facebook.com/groups/100877300245414/</a>﻿",,Lauralyn Karoll,,spam
,,,Take a look at this video on YouTube:﻿,,Shirley Lim,,spam
,,,Check out our Channel for nice Beats!!﻿,,TMCB production (Instrumental Beats),,spam
,,,Rihanna and Eminem together are unstoppable.﻿,2015-05-28T21:50:26.114,Sylith,,ham
,,,Check out this playlist on YouTube:﻿,,nepaladventure,,spam
,,,This song is about Rape and Cheating     <br /><br /><br /><br /><br /><br /><br /><br /><br /><br />Basically.....﻿,2015-05-28T21:32:08.714,Pugnsuit,,ham
,,,like please﻿,,Inga Lomidze,,spam
,,,"I love this song, can&#39;t believe it was 5 years ago, it doesn&#39;t get old though﻿",2015-05-28T20:46:16.348,Izana,,ham
,,,OMG that looks just like a piece of the mirror of harry potter and the deathly hallows.<br />Either that house. (sirius black)﻿,2015-05-28T20:24:21.778,Daniel Klous,,ham
,,,"I shared my first song &quot;I Want You&quot;, and I hope you&#39;ll like it. Take a listen!✌️😊 <a href=""https://youtu.be/-YfUY4gKr1c"">https://youtu.be/-YfUY4gKr1c</a>﻿",,Martin Gébele MUSIC,,spam
,,,Come and check out my music!Im spamming on loads of videos but its just to try and get my music across to new people﻿,,Crudgy,,spam
,,,Check out this playlist on YouTube:﻿,,Joyce Jones,,spam
,,,HUH HYUCK HYUCK IM SPECIAL WHO&#39;S WATCHING THIS IN 2015 IM FROM AUSTRALIA OR SOMETHING GIVE ME ATTENTION PLEASE IM JUST A RAPPER WITH A DREAM IM GONNA SHARE THIS ON GOOGLE PLUS BECAUSE IM SO COOL.﻿,,Hambro,,spam
,,,"You exactly who u want to be,watching your favourite rappers on tv﻿",2015-05-28T20:11:52.781,LIL TEZ,,ham
,,,Rihanna is absolutely gorgeous in this video.﻿,2015-05-28T19:27:42.212,Maryf,,ham
,,,Check out this video on YouTube:<br /><br />Love this song... It&#39;s all good will never go back that but I&#39;ll always remember the passion but never want to go back to being dysfunctional insanity....... Goal is to live happy not live insane. ﻿,,There's No Saving Grace (FreakOffLeash),,spam
,,,"Don&#39;t love someone soo much, love the way u lie..﻿",2015-05-28T18:41:47.26,Kishore sl,,ham
,,,one of the BEST SONGS in music history﻿,2015-05-28T17:49:36.288,Dragon Addict,,ham
,,,Check out this playlist on YouTube:﻿,,Belinda Mitchell,,spam
,,,Check out this video on YouTube:﻿,,Klaudia Marysol,,spam
,,,Check out this video on YouTube:﻿,,Rachael Knapp,,spam
,,,No-I hate The Way U LIe!!﻿,2015-05-28T17:27:31.425,susie johnson,,ham
,,,Fuck Eminem. Bieber is the best &lt;3﻿,2015-05-28T17:25:06.652,Playboy 808,,ham
,,,Check out this playlist on YouTube:chcfcvzfzfbvzdr﻿,,Melissa Erhart,,spam
,,,Check out this playlist on YouTube: ﻿,,melissa delaney,,spam
,,,Im gonna share a little ryhme canibus blows eminem away a quadrillion times especially about the categories of intelligent things in his mind. That he learned and rapped about and forgot before eminem spit his first ryme.luv ya linz 4e﻿,,Ben Romanucci,,spam
,,,Check out this video on YouTube:﻿,,kevin alvarado,,spam
,,,Check out this video on YouTube<br /><br /><br />﻿,,mona lavallee,,spam
,,,CHECK OUT THE NEW REMIX !!!<br />CLICK CLICK !!﻿,,Daniel Wagemans,,spam
,,,Check out this playlist on YouTube:﻿,,Greg Porter,,spam
,,,I personally have never been in a abusive relationship. I probably never will. I don&#39;t hit women. Mom has my dad used to hit my mom before he left. I can relate I&#39;m writing about one at the moment subscribe to hear it. EVERY fan counts.﻿,,Chris Faith,,spam
,,,Love😘❤💖﻿,2015-05-28T16:58:53.855,sonia prudencio,,ham
,,,"Haha, I can&#39;t believe how many kids listen to Eminem.  You kids know that he does drugs and ends high in jail. I wonder why he never ended OD. ﻿",2015-05-28T16:09:13.677,Romulus IV,,ham
,,,plese subscribe to me﻿,,awsome models,,spam
,,,Check out this video on YouTube:﻿,,Kyle Joyce,,spam
,,,"Aye homies check out our remix to 50 Cent Your Life Is On The Line we just started our youtube channel and we are all ways working hard, give us some feed back on our latest song on what you guys think if you like show support.﻿",,CypherBrothers,,spam
,,,this is the 2nd most best song when im gone by m&amp;m﻿,2015-05-28T15:19:53.599,Lynda Johnson,,ham
,,,Check out this video on YouTube:﻿,,Bryan Carter,,spam
,,,"WE GO FOR 1,000,000,000 FOR EMINEM﻿",2015-05-28T11:47:37.722,Bo Lanciné MAGASSOUBA,,ham
